scenario_id,strategy_id,scenario,seed,num_disks,num_stripes,k,m,shard_size_bytes,migrated_shards,migrated_bytes,full_disk_bytes,cost_ratio,full_disk_cost_multiplier,stripe_level_migrated_stripes,stripe_level_migrated_shards,stripe_level_bytes,stripe_level_cost_ratio,pre_slowdown_migrations,migration_true_positives,migration_false_positives,migration_false_negatives
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,62,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5948
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,62,100,5000,4,2,4096,147,602112,24576000,0.0245,40.816327,43,258,1056768,0.043,0,141,0,5669
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,62,100,5000,4,2,4096,132,540672,24576000,0.022,45.454545,37,222,909312,0.037,0,130,0,5706
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,63,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5924
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,63,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5958
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,63,100,5000,4,2,4096,148,606208,24576000,0.024667,40.540541,43,258,1056768,0.043,0,144,1,5669
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,63,100,5000,4,2,4096,130,532480,24576000,0.021667,46.153846,38,228,933888,0.038,0,130,0,5708
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,64,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5773
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,64,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5810
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,64,100,5000,4,2,4096,144,589824,24576000,0.024,41.666667,43,258,1056768,0.043,0,138,0,5523
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,64,100,5000,4,2,4096,127,520192,24576000,0.021167,47.244094,37,222,909312,0.037,0,123,0,5567
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,65,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5821
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,65,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5856
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,65,100,5000,4,2,4096,151,618496,24576000,0.025167,39.735099,42,252,1032192,0.042,0,144,0,5568
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,65,100,5000,4,2,4096,132,540672,24576000,0.022,45.454545,38,228,933888,0.038,0,129,0,5605
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,66,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5961
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,66,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5996
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,66,100,5000,4,2,4096,147,602112,24576000,0.0245,40.816327,41,246,1007616,0.041,0,145,0,5710
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,66,100,5000,4,2,4096,132,540672,24576000,0.022,45.454545,37,222,909312,0.037,0,130,0,5753
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,67,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5746
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,67,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5778
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,67,100,5000,4,2,4096,140,573440,24576000,0.023333,42.857143,40,240,983040,0.04,0,137,0,5497
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,67,100,5000,4,2,4096,123,503808,24576000,0.0205,48.780488,37,222,909312,0.037,0,120,0,5539
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,68,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5687
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,68,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5722
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,68,100,5000,4,2,4096,144,589824,24576000,0.024,41.666667,43,258,1056768,0.043,0,138,0,5437
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,68,100,5000,4,2,4096,127,520192,24576000,0.021167,47.244094,37,222,909312,0.037,0,125,0,5489
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,69,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5761
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,69,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5794
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,69,100,5000,4,2,4096,142,581632,24576000,0.023667,42.253521,43,258,1056768,0.043,0,137,0,5510
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,69,100,5000,4,2,4096,124,507904,24576000,0.020667,48.387097,36,216,884736,0.036,0,122,0,5554
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,70,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5887
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,70,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5924
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,70,100,5000,4,2,4096,148,606208,24576000,0.024667,40.540541,45,270,1105920,0.045,0,145,0,5627
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,70,100,5000,4,2,4096,128,524288,24576000,0.021333,46.875,39,234,958464,0.039,0,127,0,5687
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,71,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5665
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,71,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5704
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,71,100,5000,4,2,4096,144,589824,24576000,0.024,41.666667,44,264,1081344,0.044,0,140,0,5414
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,71,100,5000,4,2,4096,125,512000,24576000,0.020833,48,37,222,909312,0.037,0,124,0,5463
